,image,x,y,num
0,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,252,55,14
1,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,216,53,14
2,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,155,57,14
3,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,115,50,14
4,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,92,49,14
5,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,77,54,14
6,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,39,61,14
7,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,132,154,14
8,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,172,144,14
9,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,179,137,14
10,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,220,142,14
11,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,243,178,14
12,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,87,151,14
13,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_50.jpg,76,141,14
14,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,252,25,14
15,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,216,23,14
16,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,155,27,14
17,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,115,20,14
18,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,92,19,14
19,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,77,24,14
20,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,39,31,14
21,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,132,124,14
22,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,172,114,14
23,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,179,107,14
24,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,220,112,14
25,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,243,148,14
26,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,87,121,14
27,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/14/pocari-cm_1140.jpg_checked_256_256_30_30_0_560_80.jpg,76,111,14
