,image,x,y,num
0,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_500_50.jpg,229,221,4
1,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_500_50.jpg,98,221,4
2,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_500_50.jpg,12,126,4
3,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_500_50.jpg,24,147,4
4,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_350_80.jpg,248,191,4
5,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_350_80.jpg,113,232,4
6,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_350_80.jpg,162,96,4
7,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_350_80.jpg,174,117,4
8,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_80.jpg,218,191,4
9,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_80.jpg,83,232,4
10,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_80.jpg,132,96,4
