,image,x,y,num
0,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_350_140.jpg,41,2,4
1,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_350_140.jpg,52,56,4
2,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_350_140.jpg,72,66,4
3,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_350_140.jpg,174,51,4
4,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_140.jpg,12,66,4
5,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_140.jpg,237,61,4
6,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_140.jpg,226,51,4
7,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_140.jpg,114,51,4
8,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_440_140.jpg,252,64,4
9,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_440_140.jpg,207,61,4
10,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_440_140.jpg,196,51,4
11,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/4/pocari-cm_1140.jpg_checked_256_256_30_30_0_440_140.jpg,84,51,4
