,image,x,y,num
0,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_860_50.jpg,248,251,7
1,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_860_50.jpg,254,234,7
2,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_860_50.jpg,254,216,7
3,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_860_50.jpg,220,198,7
4,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_860_50.jpg,201,150,7
5,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_860_50.jpg,176,160,7
6,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_860_50.jpg,161,140,7
7,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_890_50.jpg,218,251,7
8,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_890_50.jpg,224,234,7
9,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_890_50.jpg,224,216,7
10,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_890_50.jpg,190,198,7
11,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_890_50.jpg,171,150,7
12,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_890_50.jpg,146,160,7
13,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_890_50.jpg,131,140,7
14,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/7/pocari-cm_1740.jpg_checked_256_256_30_30_0_920_50.jpg,188,251,7
