,image,x,y,num
0,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_230.jpg,251,226,8
1,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_230.jpg,251,226,8
2,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_230.jpg,128,234,8
3,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_230.jpg,29,140,8
4,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_230.jpg,29,132,8
5,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_230.jpg,218,41,8
6,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_230.jpg,83,82,8
7,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_230.jpg,70,181,8
8,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_260.jpg,179,110,8
9,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_260.jpg,179,102,8
10,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_260.jpg,106,155,8
11,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_260.jpg,106,180,8
12,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_260.jpg,249,233,8
13,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_260.jpg,233,52,8
14,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_260.jpg,220,151,8
15,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_260.jpg,48,233,8
16,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_260.jpg,218,204,8
17,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_260.jpg,119,110,8
18,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_260.jpg,119,102,8
19,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_260.jpg,46,155,8
20,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_260.jpg,46,180,8
21,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_260.jpg,189,233,8
22,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_260.jpg,173,52,8
23,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_260.jpg,160,151,8
24,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_260.jpg,188,204,8
25,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_260.jpg,89,110,8
26,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_260.jpg,89,102,8
27,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_260.jpg,16,155,8
28,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_260.jpg,16,180,8
29,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_260.jpg,159,233,8
30,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_260.jpg,143,52,8
31,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_260.jpg,130,151,8
32,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_260.jpg,254,130,8
33,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_260.jpg,221,196,8
34,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_260.jpg,221,196,8
35,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_260.jpg,98,204,8
36,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_260.jpg,69,233,8
37,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_260.jpg,188,11,8
38,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_260.jpg,53,52,8
39,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_410_260.jpg,40,151,8
40,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_290.jpg,179,80,8
41,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_290.jpg,179,72,8
42,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_290.jpg,106,125,8
43,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_290.jpg,106,150,8
44,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_290.jpg,249,203,8
45,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_290.jpg,233,22,8
46,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_290.jpg,220,121,8
47,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_230_290.jpg,48,203,8
48,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_290.jpg,218,174,8
49,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_290.jpg,119,80,8
50,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_290.jpg,119,72,8
51,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_290.jpg,46,125,8
52,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_290.jpg,46,150,8
53,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_290.jpg,189,203,8
54,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_290.jpg,173,22,8
55,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_290_290.jpg,160,121,8
56,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_290.jpg,188,174,8
57,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_290.jpg,89,80,8
58,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_290.jpg,89,72,8
59,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_290.jpg,16,125,8
60,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_290.jpg,16,150,8
61,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_290.jpg,159,203,8
62,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_290.jpg,143,22,8
63,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_320_290.jpg,130,121,8
64,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_290.jpg,251,166,8
65,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_290.jpg,251,166,8
66,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_290.jpg,128,174,8
67,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_290.jpg,29,80,8
68,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_290.jpg,29,72,8
69,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_290.jpg,99,203,8
70,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_290.jpg,83,22,8
71,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_380_290.jpg,70,121,8
72,/home/daisuke/Count-Annotator2 (copy)/pocari-cm.mp4_output/pocari-cm_1140.jpg_checked_256_256_cropped/8/pocari-cm_1140.jpg_checked_256_256_30_30_0_440_290.jpg,224,100,8
