,image,x,y,num
0,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,215,244,12
1,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,176,209,12
2,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,157,170,12
3,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,130,141,12
4,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,206,129,12
5,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,225,156,12
6,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,253,185,12
7,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,35,232,12
8,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,7,212,12
9,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,7,198,12
10,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,8,168,12
11,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_50_50.jpg,252,85,12
12,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,86,124,12
13,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,126,88,12
14,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,142,41,12
15,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,179,66,12
16,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,156,116,12
17,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,97,65,12
18,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,0,42,12
19,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,31,68,12
20,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,61,100,12
21,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,61,31,12
22,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,110,17,12
23,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_560_110.jpg,27,1,12
24,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,109,254,12
25,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,116,94,12
26,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,156,58,12
27,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,172,11,12
28,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,209,36,12
29,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,186,86,12
30,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,127,35,12
31,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,22,76,12
32,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,30,12,12
33,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,61,38,12
34,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,91,70,12
35,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_140.jpg,91,1,12
36,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_380_170.jpg,8,195,12
37,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_380_170.jpg,42,236,12
38,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_380_170.jpg,24,78,12
39,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_380_170.jpg,58,123,12
40,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_380_170.jpg,142,106,12
41,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_380_170.jpg,75,40,12
42,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/12/pocari-cm_1740.jpg_checked_256_256_30_30_0_380_170.jpg,51,10,12
