,image,x,y,num
0,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_650_140.jpg,36,58,5
1,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_650_140.jpg,52,11,5
2,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_650_140.jpg,89,36,5
3,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_650_140.jpg,66,86,5
4,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_650_140.jpg,7,35,5
5,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_200.jpg,109,194,5
6,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_200.jpg,116,34,5
7,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_200.jpg,186,26,5
8,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_200.jpg,22,16,5
9,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_530_200.jpg,91,10,5
10,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_470_230.jpg,125,236,5
11,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_470_230.jpg,52,46,5
12,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/5/pocari-cm_1740.jpg_checked_256_256_30_30_0_470_230.jpg,169,164,5
