,image,x,y,num
0,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,65,244,17
1,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,26,209,17
2,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,7,170,17
3,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,56,129,17
4,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,75,156,17
5,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,103,185,17
6,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,126,219,17
7,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,102,85,17
8,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,130,119,17
9,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,157,146,17
10,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,175,176,17
11,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,204,198,17
12,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,238,243,17
13,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,255,160,17
14,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,231,130,17
15,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,202,101,17
16,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_200_50.jpg,175,73,17
17,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_290_50.jpg,13,185,17
18,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_290_50.jpg,36,219,17
19,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_290_50.jpg,12,85,17
20,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_290_50.jpg,40,119,17
21,/home/daisuke/Workplace/Count-Annotator2/pocari-cm.mp4_output/pocari-cm_1740.jpg_checked_256_256_cropped/17/pocari-cm_1740.jpg_checked_256_256_30_30_0_290_50.jpg,67,146,17
